batch_id,tensile_strength_MPa,machine_temperature_C,cycle_time_sec,inter_failure_hours,defects_per_batch,surface_defects_per_m2,pass_fail,items_passed_per_lot50,sensor_voltage_V,raw_material_purity_pct,load_stress_MPa,humidity_pct
1599,520.37,187.35,19.08,352.88,3,1,1,48,3.2256,97.873,298.19,43.58
1600,506.9,183.41,74.19,17.53,1,1,1,46,3.5659,97.179,314.06,48.01
1601,516.71,179.23,12.73,82.61,3,2,1,48,3.514,98.86,286.26,39.93
1602,544.75,179.97,2.94,28.92,4,2,1,47,3.6701,98.403,277.58,51.59
1603,508.37,199.35,6.36,7.43,2,2,1,49,3.2173,98.43,281.85,37.42
1604,505.61,185.0,88.07,47.25,1,5,1,48,3.6685,97.716,308.37,43.14
1605,511.31,190.47,45.2,18.61,3,4,1,45,3.5125,99.037,274.46,49.15
1606,502.84,179.46,13.14,148.52,3,5,1,47,3.4223,97.008,352.89,49.42
1607,522.21,179.54,36.47,91.56,1,3,1,45,3.7792,97.834,352.95,30.22
1608,549.24,192.57,33.74,18.63,2,2,1,45,3.2961,98.649,329.48,58.54
1609,525.82,175.55,47.95,1.11,6,1,1,45,3.5248,99.27,301.87,43.39
1610,515.46,182.09,11.95,198.13,2,2,1,46,3.3926,97.587,299.36,46.39
1611,514.75,185.24,89.91,23.26,0,3,1,50,3.5165,98.353,316.52,43.33
1612,491.86,185.78,16.66,111.83,0,0,1,45,3.5314,98.345,323.13,55.68
1613,535.9,183.75,53.31,49.3,6,2,1,49,3.2537,99.185,316.52,51.45
1614,518.6,187.77,0.73,105.68,1,4,1,50,3.5967,97.126,281.17,55.54
1615,516.75,189.85,20.98,45.51,2,1,1,50,3.5807,98.061,305.82,47.37
1616,577.48,190.14,19.5,10.91,2,2,1,48,3.6617,97.456,321.73,49.56
1617,525.38,178.1,35.29,30.27,4,1,1,47,3.2544,97.054,258.05,39.78
1618,506.47,183.01,3.4,25.0,2,6,1,48,3.3784,97.368,285.68,43.68
1619,512.33,193.36,70.26,67.04,2,1,1,50,3.5901,99.441,321.57,49.56
1620,540.67,191.26,11.05,128.85,3,3,1,48,3.282,97.537,303.13,46.59
1621,522.04,175.39,50.86,36.75,2,2,1,48,3.6066,99.338,303.16,45.53
1622,494.11,187.46,73.15,1.46,6,4,1,47,3.2354,97.513,334.39,41.12
1623,536.55,171.15,37.14,87.81,0,0,1,48,3.401,99.328,308.82,50.83
1624,507.97,185.33,60.77,111.7,6,2,1,49,3.708,98.637,299.58,50.76
1625,553.72,198.28,48.79,395.2,3,3,1,49,3.6646,97.283,303.21,50.21
1626,539.44,178.36,19.77,106.84,4,0,1,48,3.5869,98.455,303.94,46.46
1627,511.95,179.16,74.46,76.45,2,0,1,47,3.7223,97.796,291.64,45.05
1628,543.06,190.35,15.71,102.23,1,0,0,48,3.6256,97.958,305.1,50.62
1629,521.22,174.2,38.11,315.57,4,1,1,48,3.5116,98.1,284.92,49.68
1630,535.35,180.57,61.56,211.5,0,3,0,48,3.7878,98.057,302.67,40.54
1631,528.73,189.18,21.44,46.81,5,3,1,48,3.6169,98.66,298.65,46.58
1632,504.77,180.56,16.23,32.5,2,1,1,44,3.5608,98.921,315.09,48.29
1633,508.42,183.35,27.67,36.56,3,1,1,49,3.4453,97.823,343.32,41.63
1634,538.54,190.21,76.66,84.24,0,2,1,46,3.7414,99.311,315.71,49.52
1635,513.97,187.95,119.62,163.53,2,1,1,47,3.3774,99.346,312.27,48.59
1636,512.73,186.87,35.44,83.95,2,2,1,50,3.2055,97.102,315.14,42.92
1637,502.81,182.63,48.74,8.42,1,4,1,43,3.318,97.037,291.02,38.22
1638,527.62,187.59,105.11,154.3,5,3,1,47,3.2657,98.063,325.44,47.93
1639,557.13,184.13,4.67,196.77,3,1,1,47,3.3914,98.477,318.94,54.82
1640,500.78,188.2,11.88,41.01,2,1,1,48,3.6955,97.695,309.01,46.28
1641,520.44,181.52,55.53,130.92,1,3,0,47,3.5909,97.649,317.81,48.21
1642,545.42,183.72,78.11,66.74,4,1,1,49,3.3014,98.696,317.21,39.17
1643,518.57,178.07,87.53,263.92,6,1,1,50,3.6733,98.504,317.25,44.76
1644,528.14,184.75,24.13,223.89,4,2,1,46,3.5025,97.418,331.87,44.44
1645,500.88,179.32,4.21,89.44,3,1,1,45,3.5076,99.211,293.32,40.57
1646,527.71,177.2,25.91,141.13,2,1,1,49,3.4173,98.7,338.85,47.2
1647,516.63,186.81,11.8,257.83,2,3,1,46,3.7188,97.906,274.74,47.01
1648,537.74,186.49,15.49,82.15,1,2,1,47,3.391,98.709,324.56,43.53
1649,541.37,190.48,66.58,45.09,4,5,1,49,3.2565,97.282,313.69,44.94
1650,566.61,181.98,3.53,168.13,0,1,1,48,3.3816,98.171,288.82,55.26
1651,530.43,187.86,79.1,29.83,2,2,1,48,3.6292,97.422,332.64,41.9
1652,525.86,188.86,25.11,59.03,3,0,1,47,3.5945,97.104,270.1,39.34
1653,523.5,188.11,40.79,240.95,3,6,1,46,3.3128,97.846,345.75,39.22
1654,513.64,179.22,4.23,154.67,4,1,1,49,3.2671,97.377,359.65,46.25
1655,526.09,186.05,18.52,62.06,1,1,1,47,3.5965,98.584,306.41,32.28
1656,514.68,187.55,4.23,29.01,0,0,1,46,3.6058,98.685,287.39,42.45
1657,523.03,185.05,146.62,52.8,2,4,1,46,3.4197,97.372,297.29,40.16
1658,543.72,170.39,74.09,40.11,1,3,1,49,3.7057,97.062,331.45,44.71
1659,501.88,186.12,27.7,23.24,1,2,1,48,3.7869,98.982,302.91,44.73
1660,540.52,200.49,11.39,163.2,3,0,1,46,3.3234,97.005,245.42,46.72
1661,543.71,182.48,121.94,34.85,1,5,1,48,3.5462,97.86,318.44,48.08
1662,517.87,179.9,19.01,72.65,0,0,1,48,3.2032,98.236,329.66,50.71
1663,481.81,187.61,7.9,58.5,3,1,1,46,3.6278,99.047,321.31,43.23
1664,509.06,187.19,37.27,482.6,1,2,1,49,3.4486,99.096,324.81,41.67
1665,543.35,193.35,129.53,59.53,4,2,1,46,3.316,98.812,345.3,49.26
1666,519.59,176.19,0.17,10.0,4,4,1,48,3.6513,97.618,305.35,36.71
1667,502.01,190.12,12.24,11.29,2,2,1,50,3.6864,98.8,347.8,48.79
1668,510.91,189.13,125.45,107.21,1,3,1,49,3.2667,97.616,306.6,45.72
1669,535.13,184.0,8.44,109.76,3,2,1,49,3.2246,97.537,334.79,47.25
1670,529.84,187.37,5.41,65.11,6,1,1,49,3.4004,98.368,306.87,46.82
1671,515.7,192.21,38.0,67.84,1,1,1,47,3.5756,98.697,354.84,45.68
1672,513.4,191.11,89.07,6.65,2,1,1,49,3.6761,97.133,324.25,45.89
1673,512.95,177.0,29.18,87.22,2,5,1,45,3.5276,97.15,307.88,39.45
1674,503.4,190.74,234.66,84.32,2,1,1,48,3.5484,98.96,283.61,41.74
1675,549.08,184.55,51.16,19.44,5,3,1,48,3.6799,99.149,314.54,53.89
1676,514.2,185.51,3.46,13.16,4,3,1,48,3.5173,98.511,291.98,48.36
1677,541.91,185.51,222.22,15.83,3,1,1,47,3.5667,98.072,319.7,50.3
1678,547.38,183.95,23.58,12.78,4,2,1,48,3.5097,99.113,324.5,43.27
1679,537.97,193.34,15.25,112.9,1,3,1,49,3.7283,98.822,332.89,45.4
1680,512.23,184.41,36.73,26.25,2,0,1,46,3.3413,98.449,321.83,47.63
1681,527.27,177.16,16.33,34.75,3,0,1,48,3.3584,97.799,311.76,51.03
1682,519.56,182.25,4.07,22.88,5,2,0,50,3.2768,97.495,339.14,44.24
1683,503.73,186.25,0.06,379.94,4,2,1,48,3.6917,98.047,341.69,47.39
1684,525.84,193.6,26.87,231.41,3,0,1,47,3.4471,97.717,286.84,48.55
1685,498.78,189.22,81.59,31.44,0,1,1,49,3.4087,97.848,348.77,49.67
1686,541.38,179.05,38.22,47.62,3,0,1,46,3.7888,98.289,337.04,43.99
1687,511.64,202.4,321.3,28.27,1,5,1,47,3.7561,97.423,291.23,51.41
1688,523.62,186.85,15.21,81.24,1,2,1,47,3.7832,99.015,268.66,37.89
1689,525.1,193.93,14.81,2.38,2,1,1,48,3.2854,97.364,336.5,39.35
1690,515.34,183.94,7.83,133.54,1,7,1,45,3.7348,98.202,314.54,47.4
1691,530.56,188.73,8.06,88.87,2,1,1,49,3.3972,98.865,299.98,47.27
1692,511.45,190.88,15.11,274.69,4,1,1,47,3.2076,98.213,316.91,43.83
1693,535.68,193.53,70.84,21.55,3,3,1,48,3.4348,97.903,336.1,42.79
1694,495.77,192.4,106.28,195.62,1,3,0,47,3.5055,98.187,265.31,42.86
1695,522.27,191.11,166.16,188.4,4,3,1,50,3.2649,99.122,312.78,40.5
1696,554.9,182.79,11.9,16.32,2,1,1,50,3.5226,99.476,311.26,44.78
1697,501.99,181.0,95.9,61.01,4,0,1,46,3.6917,98.578,342.92,37.22
1698,507.8,187.33,17.9,22.38,3,2,1,48,3.4266,98.984,328.23,50.66
1699,529.25,191.53,5.39,35.28,2,2,1,48,3.4116,97.036,328.02,46.91
1700,523.23,183.44,91.82,36.66,2,2,1,47,3.4033,99.201,300.24,51.47
1701,526.31,192.46,45.49,97.5,4,3,1,47,3.7539,99.385,324.73,45.81
1702,528.81,195.17,8.1,63.6,3,1,1,49,3.2293,98.438,299.33,44.81
1703,531.42,178.59,25.28,354.17,2,1,1,49,3.467,98.885,307.61,45.63
1704,539.97,179.14,15.24,16.21,0,1,1,45,3.3588,98.282,322.63,41.5
1705,527.38,184.02,60.07,436.55,1,2,1,47,3.7363,97.716,311.88,38.78
1706,515.66,187.15,27.18,31.46,1,2,1,48,3.2576,99.131,316.96,40.08
1707,532.11,181.33,204.1,177.87,1,1,1,46,3.4469,98.492,338.89,42.87
1708,554.2,194.47,2.53,49.67,3,1,1,48,3.4441,98.448,301.97,40.58
1709,517.61,187.97,19.73,18.53,2,1,1,49,3.733,98.648,287.17,51.74
1710,502.46,185.28,29.59,234.14,2,0,1,49,3.3293,99.14,290.05,41.47
1711,539.93,174.95,31.47,44.33,1,0,1,48,3.5869,98.83,285.26,46.97
1712,517.83,175.79,17.09,129.05,3,3,1,46,3.2806,97.528,345.36,47.92
1713,480.89,186.97,58.79,100.29,1,1,1,50,3.7724,98.167,324.39,51.19
1714,535.25,170.07,93.48,76.58,1,2,1,49,3.5558,99.451,333.55,48.41
1715,510.36,192.09,125.65,82.18,1,3,1,46,3.5758,98.386,329.61,44.13
1716,518.37,183.89,73.59,158.12,1,2,1,49,3.4603,99.346,305.64,53.53
1717,525.98,207.7,85.54,11.02,3,2,1,47,3.4054,99.033,345.86,38.78
1718,523.43,201.16,35.99,132.38,3,3,1,49,3.3276,98.665,294.8,40.3
1719,532.77,183.73,78.66,271.39,0,0,0,47,3.5624,97.873,354.27,46.1
1720,512.16,184.26,16.28,7.14,1,1,1,48,3.7727,97.761,312.72,45.43
1721,529.24,191.97,22.87,18.19,3,1,1,49,3.4159,98.609,349.35,49.09
1722,515.33,196.92,17.15,151.32,0,2,1,47,3.7299,98.081,286.92,45.8
1723,533.3,173.53,28.35,69.0,2,5,1,47,3.2893,98.997,300.51,46.85
1724,531.08,172.5,15.13,62.01,3,2,1,47,3.7617,98.901,274.74,49.98
1725,503.16,180.65,146.7,17.68,4,1,0,47,3.4103,97.78,332.93,45.7
1726,539.55,189.08,16.88,84.81,2,2,1,48,3.4278,98.757,315.57,48.4
1727,510.35,188.48,4.64,16.24,2,4,1,48,3.4777,98.236,354.37,41.22
1728,534.55,192.49,33.67,77.69,2,2,1,47,3.6309,97.808,299.35,41.55
1729,526.61,176.6,2.65,173.08,2,2,1,47,3.6318,98.032,339.42,49.41
1730,553.09,168.79,5.27,35.85,2,2,1,47,3.4878,99.238,311.76,45.61
1731,515.98,191.01,11.15,78.65,2,1,1,47,3.5139,97.899,307.94,45.85
1732,513.71,179.2,28.09,579.64,1,1,1,49,3.218,97.718,303.63,41.53
1733,519.65,170.87,25.55,139.25,8,0,1,49,3.3826,97.88,291.41,42.96
1734,514.54,186.02,72.36,220.93,2,1,1,49,3.4076,97.537,318.23,46.43
1735,534.4,190.55,60.53,64.31,4,1,0,45,3.5352,98.362,314.65,43.49
1736,490.91,184.15,25.01,175.25,2,0,0,47,3.535,97.369,275.4,40.69
1737,501.03,181.8,18.27,4.96,2,3,1,47,3.6259,99.044,254.75,40.75
1738,500.78,183.88,17.12,15.74,2,2,1,49,3.6302,97.564,303.11,41.81
1739,537.11,182.41,66.92,27.24,1,5,1,49,3.3411,98.495,335.56,43.31
1740,550.79,175.56,2.41,61.69,3,1,1,45,3.6621,97.313,314.89,43.62
1741,518.12,180.0,0.58,224.3,1,1,1,46,3.2118,99.446,281.34,52.84
1742,516.96,188.65,71.43,51.01,3,1,1,49,3.6297,98.136,270.98,49.62
1743,521.26,187.25,29.18,127.57,2,3,1,46,3.2612,99.055,335.41,46.48
1744,540.91,186.18,6.31,148.26,1,2,1,48,3.6378,98.922,273.63,54.31
1745,503.31,178.03,12.09,105.88,2,0,1,48,3.5163,98.784,326.71,44.42
1746,524.29,183.73,121.31,53.04,3,2,1,47,3.4624,99.068,322.52,47.38
1747,537.55,169.76,88.32,103.26,2,2,1,47,3.6144,97.251,345.96,46.64
1748,529.02,186.25,55.67,50.27,1,1,0,46,3.2218,98.696,296.16,47.36
1749,523.41,195.0,29.62,10.51,2,0,1,50,3.3341,97.665,330.66,41.26
1750,538.02,174.68,33.06,592.11,3,0,1,48,3.5699,98.965,340.8,43.48
1751,471.34,180.9,166.44,16.32,2,2,1,48,3.7083,99.392,280.58,40.94
1752,532.2,187.3,151.86,9.01,4,2,1,48,3.4287,99.254,312.93,47.04
1753,508.23,193.77,10.91,252.97,1,4,1,48,3.3553,97.287,309.11,45.02
1754,487.05,181.86,75.0,43.12,2,2,0,48,3.5112,97.924,286.6,35.59
1755,529.2,180.15,9.89,126.08,3,1,1,48,3.5734,97.911,315.81,47.57
1756,544.73,171.22,10.81,47.88,3,3,1,48,3.4521,97.306,284.28,46.08
1757,517.53,185.72,50.73,59.6,2,2,1,47,3.726,97.245,318.41,53.52
1758,537.15,199.29,23.36,36.48,0,0,1,47,3.5141,97.962,357.82,49.64
1759,549.02,186.94,120.67,50.42,1,1,1,47,3.2215,99.48,305.51,50.56
1760,543.67,184.84,4.2,63.46,4,0,0,49,3.3338,98.422,307.91,39.36
1761,549.52,187.25,32.24,152.93,1,3,1,48,3.4704,98.554,341.16,50.59
1762,533.36,184.92,112.83,85.98,3,3,1,50,3.6186,98.178,337.71,44.03
1763,521.36,179.31,105.51,344.96,0,3,1,49,3.3319,98.656,296.41,41.54
1764,491.16,190.76,7.66,5.13,4,4,1,49,3.7858,99.392,325.14,33.27
1765,515.57,186.58,20.55,83.92,2,0,1,50,3.3911,98.472,245.04,51.57
1766,504.82,185.12,43.44,105.31,2,0,1,47,3.5195,97.163,287.91,43.58
1767,559.08,178.17,7.81,303.38,2,1,1,42,3.2114,98.232,333.54,44.39
1768,516.83,194.12,154.92,6.05,4,2,1,49,3.7309,99.482,298.78,46.61
1769,522.22,189.65,110.8,102.26,5,2,0,46,3.6733,97.969,305.59,54.31
1770,529.93,181.13,8.22,230.59,1,2,1,49,3.3173,98.485,289.66,43.87
1771,520.78,192.01,5.81,33.24,2,2,1,47,3.7599,97.267,286.14,44.92
1772,550.51,181.52,4.02,250.78,0,0,1,47,3.3895,97.353,255.08,49.84
1773,508.79,179.53,108.08,2.31,3,2,1,45,3.6153,99.187,302.01,43.6
1774,523.5,179.68,9.68,158.22,3,0,1,49,3.6914,97.751,320.24,40.84
1775,506.64,172.6,24.23,324.57,8,1,1,48,3.6445,97.764,315.43,34.06
1776,496.24,188.3,26.81,128.47,6,1,1,49,3.7505,97.968,291.7,51.68
1777,508.99,172.18,41.12,69.37,4,0,1,48,3.7186,99.416,278.56,46.19
1778,519.33,176.4,3.35,5.51,3,1,1,45,3.7968,97.211,301.77,47.73
1779,512.27,170.47,11.57,303.26,1,2,1,46,3.3096,99.047,280.76,42.57
1780,507.54,184.4,120.64,76.25,3,2,1,47,3.3829,97.854,293.11,48.4
1781,494.69,183.95,107.57,3.53,3,1,1,48,3.5817,99.124,312.84,42.08
1782,518.5,182.71,68.4,140.47,2,3,1,46,3.6398,99.479,290.83,45.81
1783,492.92,177.7,0.88,78.9,3,0,1,48,3.5208,97.872,338.3,45.54
1784,533.68,176.79,17.82,15.93,1,3,1,49,3.2444,97.323,286.99,50.65
1785,521.48,188.25,44.49,28.94,3,0,1,46,3.705,97.361,296.69,48.24
1786,493.76,181.15,14.48,8.0,2,2,1,48,3.7765,98.897,328.69,41.87
1787,514.43,187.21,108.15,102.48,0,0,1,50,3.4433,97.362,325.19,48.01
1788,506.46,178.8,45.22,116.75,5,3,1,49,3.3349,97.651,321.37,43.16
1789,525.75,186.27,3.36,84.56,2,1,1,47,3.2116,97.511,295.96,40.94
1790,544.13,194.12,107.86,203.86,2,4,1,47,3.3424,97.889,322.85,47.75
1791,486.25,189.1,142.4,236.8,0,3,1,49,3.62,97.186,327.43,45.97
1792,522.07,182.11,3.64,114.74,4,2,1,47,3.747,99.142,319.72,39.02
1793,517.12,186.8,34.2,1.54,1,0,1,46,3.2561,99.15,309.29,42.42
1794,532.08,183.32,16.27,142.58,5,2,1,45,3.532,98.032,322.7,48.73
1795,523.84,185.06,22.45,64.95,4,3,1,47,3.6173,98.53,308.33,46.95
1796,506.46,182.72,8.91,100.04,1,1,1,46,3.3658,98.605,318.89,47.16
1797,514.26,183.85,38.83,125.66,1,1,1,47,3.5419,98.873,311.64,54.23
1798,505.67,186.48,142.63,51.74,2,2,1,49,3.6291,98.302,276.76,49.98
1799,539.37,178.05,31.47,298.81,1,3,1,48,3.7026,98.276,297.16,44.42
1800,520.38,177.89,3.89,17.26,3,1,1,48,3.4715,98.578,355.77,42.98
1801,554.22,175.28,43.54,133.59,4,0,1,50,3.6487,98.758,267.38,41.6
1802,518.91,173.8,18.71,0.52,2,1,1,48,3.3811,97.867,344.15,42.7
1803,507.25,176.48,87.18,310.28,4,0,1,48,3.3278,97.826,323.76,37.0
1804,492.75,186.12,25.67,14.32,2,1,1,49,3.3124,97.674,310.75,38.92
1805,487.54,178.75,9.64,11.96,4,0,1,49,3.4153,98.372,273.03,48.29
1806,491.49,188.6,9.54,48.6,4,1,1,48,3.2215,97.9,309.97,52.67
1807,524.81,185.24,65.89,56.13,2,2,1,47,3.3698,98.351,293.58,45.28
1808,529.16,171.22,13.89,28.94,3,3,1,46,3.5913,98.015,336.16,41.49
1809,491.54,189.58,65.6,105.57,2,1,1,47,3.5888,99.092,295.33,27.98
1810,536.11,190.68,10.37,70.2,4,4,1,48,3.2441,97.183,303.93,53.52
1811,511.3,178.04,17.47,4.17,1,3,1,48,3.3724,98.431,315.42,38.31
1812,522.64,187.94,28.19,46.22,2,2,1,49,3.5417,98.439,295.82,37.64
1813,549.02,179.0,129.07,199.56,4,1,1,49,3.3911,97.959,331.09,43.51
1814,536.14,185.68,120.79,140.43,1,3,1,46,3.4508,98.053,303.49,44.79
1815,515.17,176.15,10.43,154.86,5,3,0,48,3.6277,99.0,268.62,45.05
1816,503.96,172.45,19.96,143.73,1,2,1,46,3.2056,97.702,313.32,40.73
1817,481.27,182.32,7.28,44.7,1,1,1,47,3.3658,99.179,327.76,47.08
1818,507.06,184.13,32.1,12.6,1,2,1,49,3.2854,99.241,341.64,42.39
1819,516.2,182.22,27.78,38.17,2,2,1,48,3.2766,98.627,322.16,42.52
1820,502.23,176.71,103.96,213.9,3,4,1,48,3.7754,98.932,335.37,43.61
1821,517.64,182.2,119.67,472.3,2,1,1,48,3.4259,98.532,320.8,41.62
1822,521.38,186.89,21.77,81.71,3,0,1,47,3.5163,98.313,288.89,38.73
1823,515.95,184.69,30.45,1.17,2,6,1,44,3.6403,99.417,292.81,39.05
1824,508.3,186.28,101.95,18.1,0,2,0,46,3.2285,97.707,259.43,39.47
1825,523.04,180.31,73.96,46.65,2,2,1,45,3.3446,97.385,305.23,47.28
1826,527.95,193.2,0.16,103.7,3,1,1,50,3.6993,97.719,324.36,47.0
1827,500.37,176.77,17.36,9.37,5,5,1,49,3.7172,98.537,275.29,43.66
1828,545.4,188.41,24.65,344.52,2,2,1,49,3.4238,97.463,338.47,43.9
1829,518.23,193.27,11.74,54.51,1,1,1,49,3.4249,99.272,307.74,50.84
1830,520.34,188.37,10.02,292.45,3,3,1,48,3.6541,98.028,290.28,47.57
1831,532.75,183.58,1.73,181.98,2,0,1,47,3.377,99.125,275.18,52.82
1832,524.2,181.3,46.4,168.99,4,1,0,48,3.2703,97.623,346.54,42.11
1833,537.16,192.25,13.7,111.99,3,3,1,45,3.3545,97.783,336.01,39.18
1834,525.17,175.04,2.42,118.27,3,5,1,45,3.4324,97.148,301.13,49.98
1835,508.98,178.21,11.82,121.93,1,2,1,49,3.2313,97.644,330.44,44.9
1836,526.51,182.22,72.86,118.9,0,1,1,46,3.4872,98.226,305.39,40.99
1837,499.41,193.66,85.82,96.82,8,2,1,48,3.644,99.365,296.7,47.44
1838,521.95,187.66,29.69,515.85,2,2,1,48,3.5082,97.972,295.63,41.47
1839,519.4,178.22,24.21,158.14,4,1,1,46,3.2431,98.599,304.89,48.44
1840,516.25,182.83,171.45,180.04,0,1,1,49,3.4641,98.069,301.23,47.43
1841,517.69,180.7,10.07,247.12,3,3,1,46,3.6253,97.117,311.35,43.87
1842,486.13,180.03,10.91,29.15,4,2,1,47,3.2349,98.259,345.38,36.57
1843,510.12,191.85,15.53,10.5,4,0,1,46,3.2359,97.165,360.12,40.38
1844,521.67,175.4,8.53,79.14,2,2,1,43,3.4224,99.209,283.54,52.59
1845,522.88,196.26,21.47,86.61,2,3,1,48,3.317,98.883,320.11,53.73
1846,501.5,190.8,108.78,212.06,4,1,1,49,3.7609,97.947,314.61,57.97
1847,542.78,192.64,42.99,70.39,0,2,1,49,3.5488,98.601,321.67,47.0
1848,504.41,181.76,23.89,101.51,4,1,1,48,3.3724,97.28,300.1,39.55
1849,537.45,183.95,122.6,89.86,0,1,1,49,3.6229,98.756,321.97,51.7
1850,527.69,174.97,2.24,4.67,3,1,1,46,3.425,99.057,279.65,43.68
1851,508.37,181.33,10.62,114.61,0,3,0,48,3.2793,99.054,384.41,41.59
1852,551.96,188.46,37.55,211.26,7,1,1,44,3.3423,97.711,316.39,46.67
1853,498.51,194.07,43.02,20.57,2,4,1,47,3.5856,97.659,326.06,54.48
1854,536.54,177.25,1.82,108.27,2,1,1,49,3.2311,98.303,285.4,44.47
1855,538.01,182.44,23.22,108.05,1,6,1,48,3.3636,99.419,294.71,45.09
1856,507.93,183.94,47.13,21.52,4,2,1,48,3.325,99.301,277.69,37.34
1857,545.06,175.23,53.89,15.81,6,1,1,48,3.3207,97.899,342.04,45.54
1858,515.5,189.14,45.74,469.75,2,1,1,48,3.6097,98.95,285.59,48.33
1859,525.2,179.93,17.39,60.05,1,2,1,50,3.6955,99.303,305.85,44.56
1860,524.69,183.63,4.42,30.96,1,2,1,47,3.6295,97.652,306.82,44.93
1861,517.58,181.84,25.07,22.55,0,2,0,48,3.5874,99.076,320.41,46.13
1862,534.59,179.47,6.2,132.17,4,4,1,46,3.7499,97.67,281.57,39.75
1863,534.28,184.95,132.72,112.82,1,1,1,46,3.235,97.858,328.91,33.61
1864,488.53,183.49,29.01,123.79,3,1,1,49,3.3005,97.497,337.39,44.48
1865,543.48,182.4,17.17,11.05,4,2,1,50,3.4486,98.268,295.48,43.87
1866,490.08,179.9,65.42,268.79,6,1,1,47,3.4235,99.108,309.19,47.85
1867,538.59,187.24,31.01,59.17,3,3,1,44,3.4508,98.32,323.78,56.99
1868,540.28,196.58,16.7,45.12,6,1,0,48,3.3239,97.309,315.62,51.48
1869,500.36,185.98,75.2,74.47,3,4,0,49,3.2897,97.629,288.01,34.72
1870,512.61,191.97,90.83,59.33,2,2,1,49,3.5055,98.407,325.43,57.6
1871,500.1,175.27,50.3,239.04,4,0,1,48,3.7568,98.458,343.28,48.32
1872,516.13,186.1,2.16,317.85,1,4,1,48,3.4352,98.442,343.21,43.68
1873,514.46,177.32,37.6,43.39,5,2,1,48,3.226,97.193,322.66,52.38
1874,534.03,174.66,64.84,239.36,4,1,1,47,3.6237,98.884,326.85,32.23
1875,543.59,179.82,6.6,182.53,1,2,1,49,3.3747,99.274,301.44,42.28
1876,545.12,193.34,11.68,320.5,2,0,1,50,3.3471,98.276,289.82,45.99
1877,509.88,191.65,96.36,33.84,2,0,1,48,3.3946,98.797,308.49,45.34
1878,516.23,186.7,0.91,103.23,3,4,1,46,3.6343,99.285,359.82,52.57
1879,489.7,174.27,62.88,38.51,1,1,1,48,3.6913,98.607,298.32,50.9
1880,505.49,183.63,28.89,208.54,4,1,1,44,3.5528,98.686,319.56,48.41
1881,537.37,187.11,26.64,0.64,1,1,0,48,3.3935,98.804,318.31,43.62
1882,549.08,186.23,0.32,99.84,3,4,1,49,3.3863,97.651,301.76,49.81
1883,497.78,172.09,77.02,49.72,5,1,1,49,3.2746,98.457,342.64,42.01
1884,509.34,178.77,20.07,46.75,1,6,1,47,3.76,99.105,344.95,48.86
1885,519.52,184.55,35.02,124.24,0,2,1,48,3.5829,97.74,368.68,41.36
1886,525.04,188.75,50.9,228.85,4,1,1,47,3.2162,99.243,292.44,46.47
1887,505.43,169.63,54.57,112.75,2,1,1,47,3.5974,98.551,318.96,37.72
1888,527.63,183.87,140.54,230.22,2,3,1,47,3.4683,98.058,311.95,50.18
1889,511.47,186.0,34.1,36.88,4,2,1,50,3.7835,98.558,294.9,42.78
1890,519.74,190.95,22.97,87.95,2,1,1,46,3.6914,98.005,295.34,38.15
1891,529.83,189.85,138.27,71.86,1,2,1,48,3.3028,99.095,313.67,40.18
1892,520.12,189.08,46.24,1.41,2,1,1,48,3.6321,98.206,299.73,43.47
1893,512.15,179.4,15.93,97.65,0,0,0,48,3.4913,99.253,288.45,40.44
1894,518.03,171.64,6.08,130.0,2,1,1,47,3.3122,98.275,312.72,48.6
1895,518.41,182.25,83.19,107.55,2,2,0,49,3.6192,98.651,285.66,43.61
1896,513.34,192.01,20.24,159.94,0,1,1,48,3.5284,99.494,299.74,49.67
1897,515.34,194.75,48.61,101.65,1,2,1,48,3.2182,97.367,317.96,43.59
1898,548.78,189.97,28.64,8.29,3,2,1,48,3.588,98.842,307.03,48.59
1899,530.1,188.01,9.98,14.86,0,1,0,49,3.581,97.347,304.34,45.04
1900,514.68,187.66,41.42,108.9,1,0,1,49,3.2865,99.097,349.79,43.7
1901,532.55,181.11,2.82,38.59,1,2,1,49,3.4094,98.491,340.86,39.8
1902,513.99,184.09,24.0,9.96,3,3,1,48,3.5515,99.345,311.81,45.34
1903,541.12,196.68,35.6,67.37,5,1,0,46,3.2833,99.165,287.69,48.68
1904,526.65,178.4,25.78,96.98,2,5,1,49,3.7116,97.187,327.84,41.56
1905,518.07,196.3,62.14,47.83,4,2,1,48,3.2165,97.343,365.58,44.94
1906,528.06,182.75,79.19,152.94,3,1,1,48,3.2617,98.503,340.03,42.24
1907,491.72,194.28,66.38,123.86,1,1,1,46,3.2697,98.296,281.4,54.68
1908,499.72,175.15,1.78,48.56,3,2,1,50,3.5169,97.421,305.65,46.56
1909,498.51,189.1,9.71,168.72,4,1,1,49,3.5721,97.323,293.87,45.45
1910,522.57,179.84,34.61,125.53,0,1,1,49,3.4422,98.41,289.63,42.57
1911,551.19,175.09,122.88,121.75,1,0,1,43,3.3732,97.122,334.97,49.42
1912,560.16,186.53,81.07,96.74,1,2,1,47,3.6856,99.184,334.51,45.0
1913,531.48,192.07,83.18,1.37,1,2,1,49,3.241,99.018,349.06,44.68
1914,529.02,179.09,16.26,143.09,3,0,1,49,3.3682,98.963,324.92,44.63
